index_i,index_j,gpt-4o,claude-3-5-sonnet-20240620,ERNIE-3.5-8K-0701,qwen-plus,Spark4.0-Ultra,majority_vote,confidence
193,270,0,0,0,0,0,0,1.0
193,271,0,-2,-2,0,0,0,0.6
193,272,0,0,-2,0,-2,0,0.6
193,273,0,0,0,0,0,0,1.0
193,274,0,0,0,0,0,0,1.0
193,275,0,0,0,0,0,0,1.0
193,276,0,0,0,0,0,0,1.0
193,277,0,0,0,0,-2,0,0.8
193,278,0,0,0,0,0,0,1.0
193,279,0,0,-2,0,-2,0,0.6
193,280,0,0,0,0,0,0,1.0
193,281,0,0,0,0,0,0,1.0
193,282,0,0,0,0,0,0,1.0
193,283,0,0,0,0,0,0,1.0
193,284,-1,-1,-1,-1,-1,-1,1.0
193,285,0,0,0,0,0,0,1.0
193,286,-2,-2,-2,-2,-2,-2,1.0
193,287,0,0,-2,0,0,0,0.8
193,288,0,-2,-2,0,-2,-2,0.6
193,289,0,-2,-2,-2,0,-2,0.6
193,290,0,-2,-2,-2,-2,-2,0.8
193,291,0,-2,-2,-2,-2,-2,0.8
193,292,0,0,-2,0,0,0,0.8
193,293,0,0,0,0,0,0,1.0
193,294,0,-1,0,0,0,0,0.8
193,295,0,-2,-2,-2,-2,-2,0.8
193,296,-1,-1,-1,-1,-1,-1,1.0
193,297,0,0,0,0,0,0,1.0
193,298,0,0,-2,0,0,0,0.8
193,299,0,0,0,0,0,0,1.0
193,300,-2,-2,-2,-2,1,-2,0.8
193,301,1,-2,1,1,1,1,0.8
193,302,0,0,-2,0,0,0,0.8
194,195,-1,-1,-1,-1,-1,-1,1.0
194,196,0,0,0,0,0,0,1.0
194,197,0,0,0,0,0,0,1.0
194,198,0,0,0,0,0,0,1.0
194,199,-2,-2,-1,-2,1,-2,0.6
194,200,0,0,0,0,0,0,1.0
194,201,0,0,-2,0,0,0,0.8
194,202,0,0,0,0,0,0,1.0
194,203,0,0,0,0,-2,0,0.8
194,204,0,-2,0,-2,0,0,0.6
194,205,0,0,0,0,0,0,1.0
194,206,1,-2,1,-2,1,1,0.6
194,207,0,0,0,0,0,0,1.0
194,208,0,0,-2,0,-2,0,0.6
194,209,0,0,-2,0,0,0,0.8
194,210,0,0,-2,0,-2,0,0.6
194,211,0,0,0,0,0,0,1.0
194,212,0,0,0,0,0,0,1.0
194,213,0,0,0,0,0,0,1.0
194,214,-2,-2,-2,-2,1,-2,0.8
194,215,1,-2,1,1,1,1,0.8
194,216,0,0,0,0,0,0,1.0
194,217,-2,-2,1,-2,1,-2,0.6
194,218,1,-2,1,0,1,1,0.6
194,219,0,0,0,0,-2,0,0.8
194,220,0,0,0,0,0,0,1.0
194,221,0,0,0,0,0,0,1.0
194,222,1,-2,-2,0,-2,-2,0.6
194,223,0,-2,-2,0,0,0,0.6
194,224,0,0,0,0,0,0,1.0
194,225,0,0,0,0,0,0,1.0
194,226,0,0,0,0,0,0,1.0
194,227,0,0,0,0,0,0,1.0
194,228,0,0,0,0,0,0,1.0
194,229,0,0,0,0,0,0,1.0
194,230,0,0,0,0,0,0,1.0
194,231,0,0,0,0,0,0,1.0
194,232,0,0,0,0,0,0,1.0
194,233,0,0,0,0,0,0,1.0
194,234,0,0,0,0,0,0,1.0
194,235,0,0,-2,0,0,0,0.8
194,236,0,0,0,0,0,0,1.0
194,237,0,0,0,0,0,0,1.0
194,238,0,0,0,0,0,0,1.0
194,239,0,0,0,0,0,0,1.0
194,240,0,0,0,0,0,0,1.0
194,241,0,0,0,0,0,0,1.0
194,242,0,0,0,0,0,0,1.0
194,243,0,0,0,0,-2,0,0.8
194,244,0,0,-2,0,0,0,0.8
194,245,0,0,0,0,0,0,1.0
194,246,0,0,0,0,0,0,1.0
194,247,0,0,0,0,0,0,1.0
194,248,0,0,0,0,-2,0,0.8
194,249,-1,-1,-1,-1,1,-1,0.8
194,250,0,0,0,0,0,0,1.0
194,251,0,0,0,0,0,0,1.0
194,252,0,0,0,0,0,0,1.0
194,253,0,0,-2,0,0,0,0.8
194,254,0,0,0,0,0,0,1.0
194,255,1,-2,1,-2,1,1,0.6
194,256,-1,-2,1,1,1,1,0.6
194,257,0,0,0,0,0,0,1.0
194,258,0,0,0,0,0,0,1.0
194,259,0,0,0,0,0,0,1.0
194,260,0,0,-2,0,-2,0,0.6
194,261,0,0,0,0,0,0,1.0
194,262,0,0,-2,-2,-1,0,0.4
194,263,0,0,0,0,0,0,1.0
194,264,0,0,-2,0,-2,0,0.6
194,265,0,0,0,0,0,0,1.0
194,266,0,0,0,0,0,0,1.0
194,267,0,0,0,0,0,0,1.0
194,268,-1,-1,-1,-1,1,-1,0.8
194,269,0,0,0,0,0,0,1.0
194,270,0,0,0,0,0,0,1.0
194,271,0,0,-2,0,-2,0,0.6
194,272,0,0,0,0,0,0,1.0
194,273,0,0,0,0,0,0,1.0
194,274,0,0,0,0,0,0,1.0
194,275,0,0,0,0,0,0,1.0
194,276,0,0,0,0,0,0,1.0
194,277,0,0,0,0,0,0,1.0
194,278,0,-2,1,-2,1,1,0.6
194,279,0,0,0,0,0,0,1.0
194,280,0,0,0,0,0,0,1.0
194,281,0,0,-2,0,-2,0,0.6
194,282,0,-2,-2,-2,-2,-2,0.8
194,283,0,-2,-2,0,-2,-2,0.6
194,284,0,0,-2,0,0,0,0.8
194,285,0,0,1,-2,-2,0,0.4
194,286,0,0,0,0,-2,0,0.8
194,287,0,0,0,0,0,0,1.0
194,288,0,0,0,0,0,0,1.0
194,289,0,0,0,0,0,0,1.0
194,290,0,0,0,0,0,0,1.0
194,291,0,0,0,0,0,0,1.0
194,292,0,-2,-2,0,0,0,0.6
194,293,0,0,0,0,0,0,1.0
194,294,-1,-1,-1,-1,-1,-1,1.0
194,295,0,0,0,0,0,0,1.0
194,296,0,0,-2,0,0,0,0.8
194,297,0,0,0,0,0,0,1.0
194,298,0,0,0,0,0,0,1.0
194,299,-1,-2,-1,-2,-1,-1,0.6
194,300,0,0,0,0,0,0,1.0
194,301,0,0,0,0,0,0,1.0
194,302,0,0,-2,0,0,0,0.8
195,196,1,0,0,0,-2,0,0.6
195,197,1,-2,0,-2,0,0,0.4
195,198,1,1,0,0,1,1,0.6
195,199,1,1,1,1,1,1,1.0
195,200,1,-2,1,0,1,1,0.6
195,201,1,1,0,0,-2,0,0.4
195,202,0,0,0,0,0,0,1.0
195,203,1,1,0,0,-2,0,0.4
195,204,1,1,1,1,1,1,1.0
195,205,0,0,0,0,0,0,1.0
195,206,1,1,1,1,1,1,1.0
195,207,0,0,0,0,0,0,1.0
195,208,1,1,1,1,1,1,1.0
195,209,0,-2,0,0,0,0,0.8
195,210,1,1,1,1,1,1,1.0
195,211,1,1,0,0,1,1,0.6
195,212,0,0,0,0,0,0,1.0
195,213,1,-2,0,0,1,0,0.4
195,214,1,1,1,1,1,1,1.0
195,215,1,1,1,1,1,1,1.0
195,216,0,-2,-2,-2,1,-2,0.6
195,217,1,1,1,1,1,1,1.0
195,218,1,1,0,0,1,1,0.6
195,219,0,0,0,-2,0,0,0.8
195,220,1,1,1,0,1,1,0.8
195,221,1,1,1,0,1,1,0.8
195,222,1,1,1,1,1,1,1.0
195,223,1,1,0,0,1,1,0.6
195,224,0,0,0,0,0,0,1.0
195,225,1,-2,0,0,-2,0,0.4
195,226,1,-2,1,0,1,1,0.6
195,227,0,0,0,0,-2,0,0.8
195,228,1,-2,1,0,1,1,0.6
195,229,0,0,0,0,0,0,1.0
195,230,0,0,0,0,0,0,1.0
195,231,1,-2,1,0,1,1,0.6
195,232,0,0,0,0,0,0,1.0
195,233,1,0,0,0,0,0,0.8
195,234,0,0,0,0,0,0,1.0
195,235,1,1,1,1,1,1,1.0
195,236,0,0,0,0,0,0,1.0
195,237,0,0,0,0,0,0,1.0
195,238,0,-2,0,0,1,0,0.6
195,239,0,0,0,0,0,0,1.0
195,240,1,-2,0,0,1,0,0.4
195,241,0,0,0,0,0,0,1.0
195,242,0,0,0,0,0,0,1.0
195,243,1,1,1,1,1,1,1.0
195,244,1,-2,1,0,1,1,0.6
195,245,1,0,0,0,1,0,0.6
195,246,0,0,0,0,0,0,1.0
195,247,1,1,1,0,1,1,0.8
195,248,0,0,0,0,0,0,1.0
195,249,1,1,1,1,1,1,1.0
195,250,1,1,1,1,1,1,1.0
195,251,1,1,0,0,1,1,0.6
195,252,0,-2,0,0,0,0,0.8
195,253,1,1,1,1,1,1,1.0
195,254,1,0,0,0,0,0,0.8
195,255,1,1,1,1,1,1,1.0
195,256,1,1,1,1,1,1,1.0
195,257,1,1,0,0,1,1,0.6
195,258,1,-2,1,0,0,0,0.4
195,259,1,1,0,0,0,0,0.6
195,260,1,1,1,1,1,1,1.0
195,261,0,0,0,0,0,0,1.0
195,262,1,1,1,1,1,1,1.0
195,263,1,1,1,0,1,1,0.8
195,264,1,-2,0,0,0,0,0.6
195,265,1,1,1,0,1,1,0.8
195,266,0,0,0,0,0,0,1.0
195,267,1,-2,-2,0,1,1,0.6
195,268,1,1,1,1,1,1,1.0
195,269,0,0,0,0,0,0,1.0
195,270,0,0,0,-2,-2,0,0.6
195,271,1,-2,1,0,1,1,0.6
195,272,0,0,0,0,0,0,1.0
195,273,1,1,0,0,1,1,0.6
195,274,1,-2,1,0,1,1,0.6
195,275,1,1,1,0,1,1,0.8
195,276,0,0,0,0,0,0,1.0
195,277,0,-2,0,0,0,0,0.8
195,278,1,1,1,1,1,1,1.0
195,279,1,1,1,1,1,1,1.0
195,280,1,1,0,0,1,1,0.6
195,281,1,1,1,0,1,1,0.8
195,282,1,1,1,1,1,1,1.0
195,283,1,1,1,1,1,1,1.0
195,284,1,-2,0,0,-2,0,0.4
195,285,1,1,1,0,1,1,0.8
195,286,1,1,1,1,1,1,1.0
195,287,1,1,1,0,1,1,0.8
195,288,1,-2,0,0,1,0,0.4
195,289,0,0,0,0,0,0,1.0
195,290,0,0,0,0,0,0,1.0
195,291,0,-2,0,0,0,0,0.8
195,292,1,1,1,0,1,1,0.8
195,293,0,-2,-2,0,0,0,0.6
195,294,-1,-1,1,-1,1,-1,0.6
195,295,0,0,0,0,-2,0,0.8
195,296,0,-2,0,0,1,0,0.6
195,297,0,-2,0,0,-2,0,0.6
195,298,1,-2,0,0,0,0,0.6
195,299,1,1,1,1,1,1,1.0
195,300,1,1,0,0,0,0,0.6
195,301,1,-2,0,0,0,0,0.6
195,302,0,0,0,0,0,0,1.0
196,197,-1,-2,-2,-2,-1,-2,0.6
196,198,0,0,-2,-2,-2,-2,0.6
196,199,0,0,0,0,0,0,1.0
196,200,0,0,0,0,0,0,1.0
196,201,0,-2,0,-2,-2,-2,0.6
196,202,0,0,0,0,-2,0,0.8
196,203,1,-2,-1,1,1,1,0.6
196,204,0,0,0,0,-2,0,0.8
196,205,0,0,0,0,0,0,1.0
196,206,0,0,0,0,0,0,1.0
196,207,0,0,0,0,0,0,1.0
196,208,0,0,0,0,0,0,1.0
196,209,0,0,0,0,0,0,1.0
196,210,0,0,-2,0,-2,0,0.6
196,211,0,-2,-2,-2,1,-2,0.6
196,212,0,0,0,0,0,0,1.0
196,213,0,0,0,0,0,0,1.0
196,214,0,0,0,0,0,0,1.0
196,215,0,0,0,0,0,0,1.0
196,216,-2,-2,-1,-2,1,-2,0.6
196,217,0,0,0,0,0,0,1.0
196,218,0,0,0,0,0,0,1.0
196,219,0,0,-2,0,0,0,0.8
196,220,1,-2,1,1,1,1,0.8
196,221,1,-2,1,-2,1,1,0.6
196,222,0,0,0,0,0,0,1.0
196,223,0,0,0,0,-2,0,0.8
196,224,0,0,0,0,0,0,1.0
196,225,0,0,0,0,0,0,1.0
196,226,0,-2,1,-2,1,1,0.6
196,227,0,-2,0,-2,-2,-2,0.6
196,228,0,0,0,0,0,0,1.0
196,229,0,0,0,0,0,0,1.0
196,230,0,0,0,0,0,0,1.0
196,231,0,0,0,0,-2,0,0.8
196,232,0,-2,0,-2,0,0,0.6
196,233,0,0,0,0,-2,0,0.8
196,234,0,0,0,0,0,0,1.0
196,235,0,0,-2,0,0,0,0.8
196,236,0,0,0,0,0,0,1.0
196,237,0,0,0,0,0,0,1.0
196,238,0,0,0,0,0,0,1.0
196,239,0,0,0,0,0,0,1.0
196,240,-2,-2,-1,-2,-2,-2,0.8
196,241,0,0,0,-2,0,0,0.8
196,242,0,0,0,0,0,0,1.0
196,243,1,-2,1,-2,1,1,0.6
196,244,0,0,0,0,0,0,1.0
196,245,0,0,0,0,0,0,1.0
196,246,0,0,0,0,0,0,1.0
196,247,0,-2,-1,-2,1,-2,0.4
196,248,0,0,-2,0,0,0,0.8
196,249,0,0,0,0,0,0,1.0
196,250,0,0,0,0,0,0,1.0
196,251,0,0,0,0,0,0,1.0
196,252,0,0,0,0,0,0,1.0
196,253,0,0,0,0,0,0,1.0
196,254,0,0,0,0,0,0,1.0
196,255,0,0,0,0,0,0,1.0
196,256,0,0,0,0,0,0,1.0
196,257,0,0,0,0,0,0,1.0
196,258,-1,-2,-1,-2,-1,-1,0.6
196,259,0,0,-2,0,-2,0,0.6
196,260,0,0,0,0,0,0,1.0
196,261,0,0,0,0,0,0,1.0
196,262,0,0,0,0,0,0,1.0
196,263,0,0,0,0,0,0,1.0
196,264,0,0,0,0,0,0,1.0
196,265,1,-2,-1,-2,-1,-1,0.6
196,266,0,0,0,0,0,0,1.0
196,267,-1,-1,-1,-1,-1,-1,1.0
196,268,0,0,0,0,0,0,1.0
196,269,0,0,0,0,-2,0,0.8
196,270,0,0,0,0,0,0,1.0
196,271,0,0,0,0,0,0,1.0
196,272,0,0,0,0,0,0,1.0
196,273,0,0,0,0,0,0,1.0
196,274,0,0,0,0,0,0,1.0
196,275,0,0,0,0,0,0,1.0
196,276,0,0,0,0,0,0,1.0
196,277,0,0,0,0,0,0,1.0
196,278,0,0,0,0,0,0,1.0
196,279,0,0,0,0,0,0,1.0
196,280,0,0,0,0,0,0,1.0
196,281,0,0,0,0,0,0,1.0
196,282,0,0,0,0,0,0,1.0
196,283,0,0,0,0,0,0,1.0
196,284,0,0,0,0,0,0,1.0
196,285,0,0,0,0,0,0,1.0
196,286,0,0,0,0,0,0,1.0
196,287,0,0,0,0,0,0,1.0
196,288,0,0,0,0,0,0,1.0
196,289,0,0,0,0,0,0,1.0
196,290,0,0,0,0,0,0,1.0
196,291,0,-2,-2,-2,0,-2,0.6
196,292,0,0,0,0,0,0,1.0
196,293,0,0,0,0,0,0,1.0
196,294,0,0,0,0,0,0,1.0
196,295,0,0,0,-2,0,0,0.8
196,296,0,0,0,0,0,0,1.0
196,297,0,-2,-2,0,-2,-2,0.6
196,298,0,0,0,-2,0,0,0.8
196,299,0,0,0,0,0,0,1.0
196,300,0,0,0,0,0,0,1.0
196,301,0,0,0,0,0,0,1.0
196,302,0,0,0,0,0,0,1.0
197,198,1,-2,-2,-2,0,-2,0.6
197,199,0,0,0,0,0,0,1.0
197,200,0,0,0,0,-2,0,0.8
197,201,-2,-2,-2,-2,-2,-2,1.0
197,202,1,-2,-2,-2,1,-2,0.6
197,203,1,-2,1,-2,1,1,0.6
197,204,0,0,0,0,0,0,1.0
197,205,0,-2,-2,-2,-2,-2,0.8
197,206,0,0,0,0,0,0,1.0
197,207,0,0,0,0,0,0,1.0
197,208,0,0,0,0,0,0,1.0
197,209,0,0,0,0,0,0,1.0
197,210,0,-2,0,0,0,0,0.8
197,211,1,1,1,1,1,1,1.0
197,212,0,0,0,0,0,0,1.0
197,213,0,0,0,0,0,0,1.0
197,214,0,-2,0,0,0,0,0.8
197,215,0,0,0,0,0,0,1.0
197,216,1,-2,1,1,1,1,0.8
197,217,0,0,0,0,0,0,1.0
197,218,0,0,0,0,0,0,1.0
197,219,-2,-2,-2,-2,-2,-2,1.0
197,220,1,1,1,1,1,1,1.0
197,221,1,1,1,1,1,1,1.0
197,222,0,0,0,0,0,0,1.0
197,223,0,-2,0,0,-2,0,0.6
197,224,0,0,0,0,-2,0,0.8
197,225,0,0,0,0,0,0,1.0
197,226,1,-2,1,-2,1,1,0.6
197,227,1,-2,0,-2,-2,-2,0.6
197,228,0,-2,0,-2,-2,-2,0.6
197,229,0,-2,0,-2,0,0,0.6
197,230,0,-2,0,-2,-2,-2,0.6
197,231,1,-2,-2,-2,0,-2,0.6
197,232,1,-2,-2,-2,-2,-2,0.8
197,233,0,0,0,0,0,0,1.0
197,234,1,-2,0,-2,0,0,0.4
197,235,0,-2,-2,-2,1,-2,0.6
197,236,1,-2,0,-2,0,0,0.4
197,237,0,-2,0,-2,-2,-2,0.6
197,238,0,0,0,0,0,0,1.0
197,239,0,0,0,0,-2,0,0.8
197,240,1,-2,-2,-2,0,-2,0.6
197,241,0,-2,0,-2,0,0,0.6
197,242,0,0,0,0,0,0,1.0
197,243,1,1,1,1,1,1,1.0
197,244,0,0,0,0,0,0,1.0
197,245,1,-2,-2,-2,0,-2,0.6
197,246,-2,0,0,-2,0,0,0.6
197,247,1,-2,1,1,1,1,0.8
197,248,1,-2,1,-2,-2,-2,0.6
197,249,0,0,0,0,0,0,1.0
197,250,0,-2,0,-2,0,0,0.6
197,251,0,0,0,0,0,0,1.0
197,252,0,0,0,0,0,0,1.0
197,253,0,0,0,0,0,0,1.0
197,254,0,0,0,0,0,0,1.0
197,255,0,0,0,0,0,0,1.0
197,256,0,0,0,0,0,0,1.0
197,257,0,0,0,0,0,0,1.0
197,258,1,-2,1,1,1,1,0.8
197,259,0,-2,-2,0,0,0,0.6
197,260,0,0,0,0,0,0,1.0
197,261,1,-2,1,1,-2,1,0.6
197,262,0,0,-2,0,0,0,0.8
197,263,0,0,0,0,0,0,1.0
197,264,0,-2,-2,-2,0,-2,0.6
197,265,1,-2,-2,-2,-2,-2,0.8
197,266,1,1,1,1,1,1,1.0
197,267,1,-2,1,1,1,1,0.8
197,268,0,0,0,0,0,0,1.0
197,269,1,-2,1,1,1,1,0.8
197,270,0,-2,-2,-2,-1,-2,0.6
197,271,0,0,0,0,0,0,1.0
197,272,1,-2,1,-2,-2,-2,0.6
197,273,0,0,0,0,-2,0,0.8
197,274,0,0,0,0,0,0,1.0
197,275,0,0,0,0,0,0,1.0
197,276,1,-2,1,1,1,1,0.8
197,277,0,0,0,0,-2,0,0.8
197,278,0,0,0,0,0,0,1.0
197,279,0,0,0,0,0,0,1.0
197,280,0,0,0,0,0,0,1.0
197,281,0,0,0,0,0,0,1.0
197,282,0,0,0,0,-2,0,0.8
197,283,0,0,-2,0,0,0,0.8
197,284,0,-2,0,0,0,0,0.8
197,285,0,0,0,0,0,0,1.0
197,286,0,-2,-2,-2,-2,-2,0.8
197,287,0,0,0,0,0,0,1.0
197,288,0,0,0,0,0,0,1.0
197,289,0,0,0,0,0,0,1.0
197,290,0,0,0,0,0,0,1.0
197,291,1,-2,1,-2,-2,-2,0.6
197,292,0,0,0,0,0,0,1.0
197,293,0,0,0,0,0,0,1.0
197,294,0,0,0,0,-1,0,0.8
197,295,1,-2,-2,-2,1,-2,0.6
197,296,0,0,0,0,0,0,1.0
197,297,-2,-2,-2,-2,-1,-2,0.8
197,298,0,-2,0,-2,-2,-2,0.6
197,299,0,0,0,0,0,0,1.0
197,300,0,0,0,0,0,0,1.0
197,301,1,-2,-2,-2,0,-2,0.6
197,302,0,0,0,0,0,0,1.0
198,199,0,0,0,0,0,0,1.0
198,200,0,0,0,0,0,0,1.0
198,201,-2,-2,-2,-2,-2,-2,1.0
198,202,0,0,0,0,0,0,1.0
198,203,0,0,0,0,0,0,1.0
198,204,0,0,0,0,0,0,1.0
198,205,0,0,0,0,0,0,1.0
198,206,0,0,0,0,0,0,1.0
198,207,0,0,0,0,0,0,1.0
198,208,-2,-2,-2,-2,-2,-2,1.0
198,209,-1,-1,-1,-2,-1,-1,0.8
198,210,-2,0,-2,0,0,0,0.6
198,211,0,0,-2,-2,-2,-2,0.6
198,212,-2,-2,-2,-2,-2,-2,1.0
198,213,0,0,0,0,0,0,1.0
198,214,0,-2,-2,0,0,0,0.6
198,215,0,0,0,0,0,0,1.0
198,216,-2,-2,-1,-2,-1,-2,0.6
198,217,0,0,0,0,0,0,1.0
198,218,0,0,0,0,0,0,1.0
198,219,0,-2,-2,-2,-2,-2,0.8
198,220,-2,-2,-2,-2,-2,-2,1.0
198,221,1,-2,1,1,1,1,0.8
198,222,0,0,0,0,0,0,1.0
198,223,-2,-2,-1,-2,-2,-2,0.8
198,224,0,0,0,0,0,0,1.0
198,225,0,0,0,0,0,0,1.0
198,226,0,-2,-2,-2,-2,-2,0.8
198,227,1,-2,-2,-2,-2,-2,0.8
198,228,0,0,0,0,0,0,1.0
198,229,0,0,0,0,0,0,1.0
198,230,0,0,0,0,0,0,1.0
198,231,-2,-2,-2,-2,-2,-2,1.0
198,232,-2,-2,-2,-2,-2,-2,1.0
198,233,0,0,0,0,0,0,1.0
198,234,0,0,0,0,0,0,1.0
198,235,-2,-2,-2,-2,0,-2,0.8
198,236,0,0,0,0,0,0,1.0
198,237,1,1,1,1,1,1,1.0
198,238,-1,-1,-1,-1,-1,-1,1.0
198,239,0,0,0,0,0,0,1.0
198,240,-2,-2,-2,-2,-2,-2,1.0
198,241,0,-2,-2,-2,-2,-2,0.8
198,242,0,0,0,0,0,0,1.0
198,243,-2,0,0,0,-2,0,0.6
198,244,-1,-2,-1,-2,-1,-1,0.6
198,245,0,0,0,0,0,0,1.0
198,246,0,0,0,0,-2,0,0.8
198,247,0,0,0,0,-2,0,0.8
198,248,0,0,0,-2,0,0,0.8
198,249,0,-2,-2,0,0,0,0.6
198,250,0,0,0,0,0,0,1.0
198,251,0,0,0,0,0,0,1.0
198,252,-1,-1,-1,-1,-1,-1,1.0
198,253,0,0,-2,0,0,0,0.8
198,254,0,0,0,0,0,0,1.0
198,255,0,0,-2,0,0,0,0.8
198,256,0,0,0,0,0,0,1.0
198,257,-2,-2,-2,-2,-2,-2,1.0
198,258,-2,-2,-2,-2,-2,-2,1.0
198,259,-1,-2,1,1,-1,2,0.8
198,260,0,0,0,0,0,0,1.0
198,261,0,0,0,0,0,0,1.0
198,262,0,0,-2,0,-2,0,0.6
198,263,0,0,0,0,0,0,1.0
198,264,0,-2,-2,0,0,0,0.6
198,265,0,0,0,0,0,0,1.0
198,266,0,0,0,0,0,0,1.0
198,267,-2,-2,-1,-2,-1,-2,0.6
198,268,0,0,0,0,0,0,1.0
198,269,0,0,0,0,0,0,1.0
198,270,0,0,0,0,0,0,1.0
198,271,0,-2,0,0,0,0,0.8
198,272,0,0,0,0,0,0,1.0
198,273,0,0,0,0,0,0,1.0
198,274,0,0,0,0,0,0,1.0
198,275,0,0,0,0,0,0,1.0
198,276,0,-2,-2,0,0,0,0.6
198,277,0,-2,-2,-2,-2,-2,0.8
198,278,0,0,-2,0,-2,0,0.6
198,279,0,0,0,0,0,0,1.0
198,280,0,0,0,0,0,0,1.0
198,281,0,0,0,0,0,0,1.0
198,282,0,0,0,0,0,0,1.0
198,283,0,0,-2,0,0,0,0.8
198,284,-1,-1,-1,-1,-1,-1,1.0
198,285,0,0,0,0,-2,0,0.8
198,286,-2,-2,-2,-2,-2,-2,1.0
198,287,1,-2,1,1,1,1,0.8
198,288,-1,-2,-1,-2,-1,-1,0.6
198,289,-2,-2,-2,-2,-2,-2,1.0
198,290,0,0,0,0,0,0,1.0
198,291,-2,-2,-2,-2,-2,-2,1.0
198,292,-2,-2,0,0,-2,-2,0.6
198,293,0,0,0,0,0,0,1.0
198,294,-1,-1,0,-2,-1,-1,0.6
198,295,-2,-2,-2,-2,-2,-2,1.0
198,296,-1,-1,-1,-2,-1,-1,0.8
198,297,-2,-2,-2,0,-2,-2,0.8
198,298,-2,-2,-2,-2,-2,-2,1.0
198,299,0,0,0,0,0,0,1.0
198,300,0,0,0,0,0,0,1.0
198,301,-2,-2,-2,-2,-2,-2,1.0
198,302,0,0,0,0,0,0,1.0
199,200,0,0,0,0,0,0,1.0
199,201,0,0,0,0,0,0,1.0
199,202,0,0,0,0,0,0,1.0
199,203,0,0,0,0,0,0,1.0
199,204,0,-2,-2,0,-2,-2,0.6
199,205,0,0,0,0,0,0,1.0
199,206,0,-2,1,-2,1,1,0.6
199,207,0,0,0,0,0,0,1.0
199,208,0,0,-2,0,0,0,0.8
199,209,0,0,-2,0,0,0,0.8
199,210,0,0,-2,0,0,0,0.8
199,211,0,0,0,0,0,0,1.0
199,212,0,0,0,0,0,0,1.0
199,213,0,0,0,0,0,0,1.0
199,214,0,-2,-2,-2,1,-2,0.6
199,215,0,-2,1,1,1,1,0.6
199,216,0,0,0,0,0,0,1.0
199,217,-2,-2,1,-2,1,-2,0.6
199,218,1,-2,1,0,-2,1,0.6
199,219,0,0,-2,0,0,0,0.8
199,220,0,0,0,0,0,0,1.0
199,221,0,0,0,0,0,0,1.0
199,222,0,0,-2,0,0,0,0.8
199,223,0,0,-2,0,0,0,0.8
199,224,0,0,0,0,0,0,1.0
199,225,0,0,0,0,0,0,1.0
199,226,0,0,0,0,0,0,1.0
199,227,0,0,0,0,0,0,1.0
199,228,0,0,0,0,0,0,1.0
199,229,0,0,0,0,0,0,1.0
199,230,0,0,0,0,0,0,1.0
199,231,0,0,0,0,0,0,1.0
199,232,0,0,0,0,0,0,1.0
199,233,0,0,0,0,0,0,1.0
199,234,0,0,0,0,0,0,1.0
199,235,0,0,-2,0,-2,0,0.6
199,236,0,0,0,0,0,0,1.0
199,237,0,0,0,0,0,0,1.0
199,238,0,0,0,0,0,0,1.0
199,239,0,0,0,0,0,0,1.0
199,240,0,0,0,0,0,0,1.0
199,241,0,0,0,0,0,0,1.0
199,242,0,0,0,0,0,0,1.0
199,243,0,0,0,0,0,0,1.0
199,244,0,0,-2,0,0,0,0.8
199,245,0,0,0,0,0,0,1.0
199,246,0,0,0,0,0,0,1.0
199,247,0,0,0,0,0,0,1.0
199,248,0,0,0,0,0,0,1.0
199,249,-1,-1,-1,-1,-1,-1,1.0
199,250,0,0,0,0,0,0,1.0
199,251,0,0,0,0,-2,0,0.8
199,252,0,0,0,0,0,0,1.0
199,253,0,0,-2,0,0,0,0.8
199,254,0,0,0,0,0,0,1.0
199,255,-2,-2,1,1,1,1,0.6
199,256,-1,-2,1,1,1,1,0.6
199,257,0,0,0,0,0,0,1.0
199,258,0,0,0,0,0,0,1.0
199,259,0,0,0,0,0,0,1.0
199,260,0,0,-2,0,-2,0,0.6
199,261,0,0,0,0,0,0,1.0
199,262,0,0,-2,-2,-2,-2,0.6
199,263,0,0,-2,0,0,0,0.8
199,264,0,0,-2,0,0,0,0.8
199,265,0,0,0,0,0,0,1.0
199,266,0,0,0,0,0,0,1.0
199,267,0,0,0,0,0,0,1.0
199,268,-1,-1,-1,-1,-1,-1,1.0
199,269,0,0,0,0,0,0,1.0
199,270,0,0,-2,0,0,0,0.8
199,271,0,0,-2,0,0,0,0.8
199,272,0,0,0,0,0,0,1.0
199,273,0,0,0,0,0,0,1.0
199,274,0,0,0,0,0,0,1.0
199,275,0,0,0,0,0,0,1.0
199,276,0,0,-2,0,0,0,0.8
199,277,0,0,-2,0,0,0,0.8
199,278,-2,-2,1,-2,-1,-2,0.6
199,279,0,0,-2,0,0,0,0.8
199,280,0,0,0,0,-2,0,0.8
199,281,0,0,-2,0,-2,0,0.6
199,282,0,0,-2,-2,0,0,0.6
199,283,0,-2,-2,-2,-2,-2,0.8
199,284,0,0,-2,0,0,0,0.8
199,285,0,0,-2,0,0,0,0.8
199,286,0,0,-2,0,0,0,0.8
199,287,0,0,0,0,0,0,1.0
199,288,0,0,0,0,0,0,1.0
199,289,0,0,0,0,0,0,1.0
199,290,0,0,0,0,0,0,1.0
199,291,0,0,0,0,0,0,1.0
199,292,0,-2,-2,0,0,0,0.6
199,293,0,0,-2,0,0,0,0.8
199,294,-1,-1,-1,-1,-1,-1,1.0
